time,Ch1,Ch2,Ch3
6546,5667.5,-9729,4430.3
6547,5687.1,-9729,4454.8
6548,5667.5,-9729,4430.3
6549,5657.7,-9729,4420.6
6550,5687.1,-9729,4449.9
6551,5672.4,-9729,4435.2
6552,5657.7,-9729,4415.7
6553,5687.1,-9729,4445
6554,5682.2,-9729,4445
6555,5662.6,-9729,4420.6
6556,5682.2,-9729,4440.1
6557,5696.9,-9729,4454.8
6558,5667.5,-9729,4425.5
6559,5677.3,-9729,4435.2
6560,5701.7,-9729,4459.7
6561,5672.4,-9729,4430.3
6562,5677.3,-9729,4430.3
6563,5701.7,-9729,4459.7
6564,5682.2,-9729,4435.2
6565,5667.5,-9729,4425.5
6566,5701.7,-9729,4454.8
6567,5687.1,-9729,4445
6568,5667.5,-9729,4425.5
6569,5692,-9729,4449.9
6570,5701.7,-9729,4449.9
6571,5677.3,-9729,4430.3
6572,5696.9,-9729,4445
6573,5706.6,-9729,4464.6
6574,5682.2,-9729,4435.2
6575,5687.1,-9729,4440.1
6576,5711.5,-9729,4459.7
6577,5687.1,-9729,4440.1
6578,5687.1,-9729,4435.2
6579,5711.5,-9729,4459.7
6580,5696.9,-9729,4445
6581,5682.2,-9729,4435.2
6582,5711.5,-9729,4459.7
6583,5701.7,-9729,4454.8
6584,5682.2,-9729,4430.3
6585,5701.7,-9729,4454.8
6586,5711.5,-9729,4459.7
6587,5687.1,-9729,4435.2
6588,5701.7,-9729,4449.9
6589,5721.3,-9729,4464.6
6590,5696.9,-9729,4440.1
6591,5701.7,-9729,4449.9
6592,5726.2,-9729,4469.5
6593,5706.6,-9729,4449.9
6594,5701.7,-9729,4445
6595,5726.2,-9729,4464.6
6596,5711.5,-9729,4454.8
6597,5696.9,-9729,4440.1
6598,5721.3,-9729,4464.6
6599,5716.4,-9729,4459.7
6600,5701.7,-9729,4445
6601,5721.3,-9729,4459.7
6602,5731.1,-9729,4469.5
6603,5711.5,-9729,4445
6604,5716.4,-9729,4459.7
6605,5736,-9729,4474.4
6606,5711.5,-9729,4449.9
6607,5711.5,-9729,4454.8
6608,5736,-9729,4474.4
6609,5716.4,-9729,4454.8
6610,5706.6,-9729,4449.9
6611,5736,-9729,4474.4
6612,5726.2,-9729,4464.6
6613,5706.6,-9729,4449.9
6614,5736,-9729,4474.4
6615,5736,-9729,4469.5
6616,5716.4,-9729,4454.8
6617,5731.1,-9729,4469.5
6618,5740.9,-9729,4474.4
6619,5721.3,-9729,4459.7
6620,5731.1,-9729,4469.5
6621,5745.8,-9729,4479.2
6622,5726.2,-9729,4464.6
6623,5731.1,-9729,4464.6
6624,5745.8,-9729,4479.2
6625,5731.1,-9729,4464.6
6626,5726.2,-9729,4459.7
6627,5750.6,-9729,4479.2
6628,5736,-9729,4469.5
6629,5726.2,-9729,4459.7
6630,5750.6,-9729,4479.2
6631,5740.9,-9729,4474.4
6632,5731.1,-9729,4464.6
6633,5750.6,-9729,4479.2
6634,5750.6,-9729,4484.1
6635,5740.9,-9729,4474.4
6636,5765.3,-9729,4493.9
6637,5780,-9729,4508.6
6638,5770.2,-9729,4498.8
6639,5789.8,-9729,4513.5
6640,5814.2,-9729,4533
6641,5804.4,-9729,4523.3
6642,5814.2,-9729,4533
6643,5838.7,-9729,4552.6
6644,5833.8,-9729,4547.7
6645,5838.7,-9729,4547.7
6646,5863.1,-9729,4577
6647,5863.1,-9729,4572.2
6648,5853.3,-9729,4567.3
6649,5882.7,-9729,4591.7
6650,5882.7,-9729,4596.6
6651,5877.8,-9729,4586.8
6652,5907.1,-9729,4611.3
6653,5912,-9729,4616.2
6654,5902.2,-9729,4606.4
6655,5921.8,-9729,4625.9
6656,5941.4,-9729,4640.6
6657,5926.7,-9729,4625.9
6658,5941.4,-9729,4640.6
6659,5965.8,-9729,4660.2
6660,5956,-9729,4650.4
6661,5960.9,-9729,4655.3
6662,5990.3,-9729,4674.8
6663,5980.5,-9729,4670
6664,5980.5,-9729,4670
6665,6009.8,-9729,4694.4
6666,6004.9,-9729,4689.5
6667,6000,-9729,4684.6
6668,6024.5,-9729,4709.1
6669,6029.4,-9729,4714
6670,6019.6,-9729,4699.3
6671,6044,-9729,4723.7
6672,6053.8,-9729,4733.5
6673,6044,-9729,4723.7
6674,6063.6,-9729,4743.3
6675,6083.2,-9729,4758
6676,6063.6,-9729,4743.3
6677,6083.2,-9729,4758
6678,6102.7,-9729,4772.6
6679,6092.9,-9729,4762.9
6680,6097.8,-9729,4772.6
6681,6117.4,-9729,4792.2
6682,6112.5,-9729,4787.3
6683,6112.5,-9729,4787.3
6684,6137,-9729,4806.9
6685,6137,-9729,4806.9
6686,6127.2,-9729,4802
6687,6151.6,-9729,4821.5
6688,6151.6,-9729,4821.5
6689,6146.7,-9729,4816.7
6690,6176.1,-9729,4841.1
6691,6181,-9729,4850.9
6692,6171.2,-9729,4836.2
6693,6190.7,-9729,4860.7
6694,6210.3,-9729,4870.4
6695,6195.6,-9729,4865.6
6696,6210.3,-9729,4875.3
6697,6229.9,-9729,4890
6698,6210.3,-9729,4880.2
6699,6225,-9729,4890
6700,6244.5,-9729,4909.6
6701,6234.8,-9729,4899.8
6702,6239.6,-9729,4904.7
6703,6264.1,-9729,4924.2
6704,6259.2,-9729,4924.2
6705,6254.3,-9729,4919.3
6706,6278.8,-9729,4948.7
6707,6278.8,-9729,4948.7
6708,6269,-9729,4938.9
6709,6293.4,-9729,4963.4
6710,6298.3,-9729,4963.4
6711,6288.5,-9729,4958.5
6712,6317.9,-9729,4982.9
6713,6327.7,-9729,4992.7
6714,6313,-9729,4978
6715,6332.6,-9729,4997.6
6716,6347.2,-9729,5017.1
6717,6337.4,-9729,5002.5
6718,6352.1,-9729,5022
6719,6371.7,-9729,5036.7
6720,6366.8,-9729,5022
6721,6381.5,-9729,5031.8
6722,6405.9,-9729,5056.3
6723,6396.1,-9729,5051.4
6724,6401,-9729,5051.4
6725,6425.5,-9729,5080.7
6726,6425.5,-9729,5066
6727,6420.6,-9729,5066
6728,6454.8,-9729,5095.4
6729,6449.9,-9729,5090.5
6730,6445,-9729,5085.6
6731,6469.5,-9729,5114.9
6732,6479.3,-9729,5114.9
6733,6469.5,-9729,5105.2
6734,6489,-9729,5129.6
6735,6503.7,-9729,5139.4
6736,6489,-9729,5129.6
6737,6503.7,-9729,5144.3
6738,6518.4,-9729,5159
6739,6508.6,-9729,5149.2
6740,6528.2,-9729,5163.8
6741,6552.6,-9729,5183.4
6742,6537.9,-9729,5173.6
6743,6547.7,-9729,5183.4
6744,6572.2,-9729,5207.9
6745,6562.4,-9729,5193.2
6746,6567.3,-9729,5198.1
6747,6591.7,-9729,5227.4
6748,6581.9,-9729,5217.6
6749,6577.1,-9729,5217.6
6750,6606.4,-9729,5242.1
6751,6606.4,-9729,5242.1
6752,6596.6,-9729,5232.3
6753,6630.8,-9729,5261.6
6754,6630.8,-9729,5261.6
6755,6640.6,-9729,5261.6
6756,6665.1,-9729,5281.2
6757,6674.9,-9729,5291
6758,6660.2,-9729,5281.2
6759,6684.6,-9729,5300.8
6760,6704.2,-9729,5315.4
6761,6689.5,-9729,5305.7
6762,6704.2,-9729,5320.3
6763,6728.6,-9729,5335
6764,6709.1,-9729,5325.2
6765,6723.8,-9729,5335
6766,6748.2,-9729,5354.6
6767,6733.5,-9729,5344.8
6768,6733.5,-9729,5344.8
6769,6758,-9729,5369.2
6770,6748.2,-9729,5364.3
6771,6748.2,-9729,5359.4
6772,6772.7,-9729,5388.8
6773,6772.7,-9729,5379
6774,6762.9,-9729,5369.2
6775,6787.3,-9729,5393.7
6776,6792.2,-9729,5398.6
6777,6782.4,-9729,5383.9
6778,6806.9,-9729,5408.3
6779,6816.7,-9729,5413.2
6780,6797.1,-9729,5398.6
6781,6821.6,-9729,5413.2
6782,6836.2,-9729,5427.9
6783,6821.6,-9729,5413.2
6784,6836.2,-9729,5427.9
6785,6860.7,-9729,5442.6
6786,6846,-9729,5423
6787,6846,-9729,5427.9
6788,6865.6,-9729,5447.5
6789,6860.7,-9729,5437.7
6790,6860.7,-9729,5437.7
6791,6890,-9729,5457.2
6792,6885.1,-9729,5447.5
6793,6880.2,-9729,5442.6
6794,6914.5,-9729,5467
6795,6909.6,-9729,5462.1
6796,6899.8,-9729,5447.5
6797,6929.1,-9729,5471.9
6798,6934,-9729,5471.9
6799,6929.1,-9729,5457.2
6800,6953.6,-9729,5476.8
6801,6968.3,-9729,5486.6
6802,6948.7,-9729,5467
6803,6973.1,-9729,5476.8
6804,6987.8,-9729,5491.5
6805,6973.1,-9729,5476.8
6806,6987.8,-9729,5486.6
6807,7007.4,-9729,5506.1
6808,6987.8,-9729,5486.6
6809,6997.6,-9729,5486.6
6810,7017.2,-9729,5511
6811,7007.4,-9729,5496.4
6812,7002.5,-9729,5496.4
6813,7026.9,-9729,5520.8
6814,7022,-9729,5506.1
6815,7017.2,-9729,5501.3
6816,7036.7,-9729,5520.8
6817,7036.7,-9729,5520.8
6818,7026.9,-9729,5506.1
6819,7051.4,-9729,5530.6
6820,7056.3,-9729,5530.6
6821,7041.6,-9729,5515.9
6822,7061.2,-9729,5540.4
6823,7075.8,-9729,5550.2
6824,7056.3,-9729,5525.7
6825,7070.9,-9729,5545.3
6826,7085.6,-9729,5559.9
6827,7070.9,-9729,5540.4
6828,7075.8,-9729,5550.2
6829,7100.3,-9729,5569.7
6830,7085.6,-9729,5550.2
6831,7090.5,-9729,5559.9
6832,7115,-9729,5579.5
6833,7105.2,-9729,5569.7
6834,7100.3,-9729,5564.8
6835,7124.7,-9729,5589.3
6836,7115,-9729,5574.6
6837,7105.2,-9729,5564.8
6838,7134.5,-9729,5594.2
6839,7129.6,-9729,5589.3
6840,7115,-9729,5574.6
6841,7144.3,-9729,5599.1
6842,7149.2,-9729,5603.9
6843,7139.4,-9729,5589.3
6844,7163.9,-9729,5608.8
6845,7173.6,-9729,5613.7
6846,7154.1,-9729,5599.1
6847,7173.6,-9729,5613.7
6848,7193.2,-9729,5628.4
6849,7173.6,-9729,5608.8
6850,7183.4,-9729,5623.5
6851,7203,-9729,5638.2
6852,7188.3,-9729,5623.5
6853,7198.1,-9729,5623.5
6854,7222.5,-9729,5652.8
6855,7212.8,-9729,5638.2
6856,6948.7,-9729,5628.4
6857,6909.6,-9729,5652.8
6858,6880.2,-9729,5648
6859,6850.9,-9729,5638.2
6860,6929.1,-9729,5667.5
6861,6909.6,-9729,5662.6
6862,6880.2,-9729,5648
6863,6909.6,-9729,5667.5
6864,6899.8,-9729,5672.4
6865,6880.2,-9729,5657.7
6866,6890,-9729,5677.3
6867,6904.7,-9729,5687.1
6868,6880.2,-9729,5667.5
6869,6890,-9729,5682.2
6870,6899.8,-9729,5701.7
6871,6875.3,-9729,5677.3
6872,6860.7,-9729,5687.1
6873,6870.5,-9729,5706.6
6874,6846,-9729,5692
6875,6841.1,-9729,5692
6876,6875.3,-9729,5716.4
6877,6865.6,-9729,5701.7
6878,6885.1,-9729,5696.9
6879,6919.4,-9729,5726.2
6880,6899.8,-9729,5711.5
6881,6875.3,-9729,5701.7
6882,6890,-9729,5731.1
6883,6875.3,-9729,5731.1
6884,6850.9,-9729,5716.4
6885,6875.3,-9729,5736
6886,6875.3,-9729,5740.9
6887,6855.8,-9729,5721.3
6888,6875.3,-9729,5745.8
6889,6880.2,-9729,5750.6
6890,6855.8,-9729,5731.1
6891,6870.5,-9729,5750.6
6892,6885.1,-9729,5770.2
6893,6860.7,-9729,5745.8
6894,6860.7,-9729,5755.5
6895,6885.1,-9729,5775.1
6896,6865.6,-9729,5760.4
6897,6860.7,-9729,5760.4
6898,6885.1,-9729,5784.9
6899,6865.6,-9729,5770.2
6900,6850.9,-9729,5765.3
6901,6870.5,-9729,5794.7
6902,6860.7,-9729,5784.9
6903,6846,-9729,5770.2
6904,6870.5,-9729,5799.5
6905,6865.6,-9729,5799.5
6906,6846,-9729,5784.9
6907,6870.5,-9729,5804.4
6908,6870.5,-9729,5809.3
6909,6850.9,-9729,5789.8
6910,6870.5,-9729,5814.2
6911,6875.3,-9729,5824
6912,6850.9,-9729,5804.4
6913,6865.6,-9729,5819.1
6914,6885.1,-9729,5838.7
6915,6860.7,-9729,5819.1
6916,6865.6,-9729,5824
6917,6885.1,-9729,5843.6
6918,6865.6,-9729,5824
6919,6860.7,-9729,5828.9
6920,6890,-9729,5858.2
6921,6870.5,-9729,5843.6
6922,6855.8,-9729,5828.9
6923,6885.1,-9729,5863.1
6924,6875.3,-9729,5853.3
6925,6860.7,-9729,5838.7
6926,6890,-9729,5868
6927,6885.1,-9729,5868
6928,6865.6,-9729,5843.6
6929,6885.1,-9729,5872.9
6930,6890,-9729,5882.7
6931,6870.5,-9729,5858.2
6932,6890,-9729,5882.7
6933,6899.8,-9729,5892.5
6934,6880.2,-9729,5872.9
6935,6890,-9729,5887.6
6936,6909.6,-9729,5907.1
6937,6890,-9729,5882.7
6938,6890,-9729,5892.5
6939,6914.5,-9729,5912
6940,6890,-9729,5892.5
6941,6894.9,-9729,5897.3
6942,6919.4,-9729,5921.8
6943,6899.8,-9729,5907.1
6944,6894.9,-9729,5902.2
6945,6924.2,-9729,5931.6
6946,6914.5,-9729,5921.8
6947,6899.8,-9729,5907.1
6948,6929.1,-9729,5936.5
6949,6919.4,-9729,5936.5
6950,6899.8,-9729,5912
6951,6924.2,-9729,5946.2
6952,6924.2,-9729,5941.4
6953,6899.8,-9729,5921.8
6954,6924.2,-9729,5951.1
6955,6934,-9729,5960.9
6956,6909.6,-9729,5931.6
6957,6929.1,-9729,5956
6958,6938.9,-9729,5970.7
6959,6914.5,-9729,5946.2
6960,6929.1,-9729,5960.9
6961,6943.8,-9729,5980.5
6962,6914.5,-9729,5956
6963,6924.2,-9729,5960.9
6964,6943.8,-9729,5990.3
6965,6919.4,-9729,5960.9
6966,6924.2,-9729,5965.8
6967,6943.8,-9729,5995.1
6968,6929.1,-9729,5980.5
6969,6919.4,-9729,5970.7
6970,6943.8,-9729,6000
6971,6929.1,-9729,5985.4
6972,6919.4,-9729,5970.7
6973,6943.8,-9729,6004.9
6974,6934,-9729,5995.1
6975,6909.6,-9729,5980.5
6976,6938.9,-9729,6009.8
6977,6938.9,-9729,6009.8
6978,6914.5,-9729,5990.3
6979,6934,-9729,6014.7
6980,6943.8,-9729,6024.5
6981,6914.5,-9729,5995.1
6982,6938.9,-9729,6019.6
6983,6948.7,-9729,6034.3
6984,6914.5,-9729,6004.9
6985,6934,-9729,6024.5
6986,6953.6,-9729,6044
6987,6919.4,-9729,6014.7
6988,6929.1,-9729,6024.5
6989,6938.9,-9729,6048.9
6990,6914.5,-9729,6019.6
6991,6914.5,-9729,6029.4
6992,6938.9,-9729,6053.8
6993,6914.5,-9729,6034.3
6994,6904.7,-9729,6029.4
6995,6934,-9729,6058.7
6996,6914.5,-9729,6039.2
6997,6899.8,-9729,6029.4
6998,6929.1,-9729,6063.6
6999,6909.6,-9729,6053.8
7000,6894.9,-9729,6034.3
7001,6914.5,-9729,6063.6
7002,6904.7,-9729,6053.8
7003,6885.1,-9729,6034.3
7004,6909.6,-9729,6058.7
7005,6909.6,-9729,6058.7
7006,6885.1,-9729,6034.3
7007,6904.7,-9729,6058.7
7008,6914.5,-9729,6063.6
7009,6885.1,-9729,6029.4
7010,6904.7,-9729,6044
7011,6914.5,-9729,6048.9
7012,6885.1,-9729,6014.7
7013,6899.8,-9729,6024.5
7014,6914.5,-9729,6039.2
7015,6885.1,-9729,6004.9
7016,6894.9,-9729,6004.9
7017,6914.5,-9729,6019.6
7018,6890,-9729,5985.4
7019,6890,-9729,5975.6
7020,6914.5,-9729,6000
7021,6894.9,-9729,5975.6
7022,6885.1,-9729,5960.9
7023,6914.5,-9729,5985.4
7024,6899.8,-9729,5960.9
7025,6880.2,-9729,5941.4
7026,6914.5,-9729,5970.7
7027,6899.8,-9729,5956
7028,6880.2,-9729,5931.6
7029,6909.6,-9729,5956
7030,6909.6,-9729,5946.2
7031,6885.1,-9729,5921.8
7032,6909.6,-9729,5941.4
7033,6909.6,-9729,5941.4
7034,6885.1,-9729,5912
7035,6904.7,-9729,5921.8
7036,6919.4,-9729,5936.5
7037,6894.9,-9729,5907.1
7038,6899.8,-9729,5912
7039,6919.4,-9729,5926.7
7040,6894.9,-9729,5897.3
7041,6899.8,-9729,5897.3
7042,6924.2,-9729,5916.9
7043,6904.7,-9729,5892.5
7044,6894.9,-9729,5882.7
7045,6929.1,-9729,5907.1
7046,6909.6,-9729,5887.6
7047,6899.8,-9729,5872.9
7048,6934,-9729,5902.2
7049,6919.4,-9729,5892.5
7050,6894.9,-9729,5868
7051,6924.2,-9729,5892.5
7052,6919.4,-9729,5887.6
7053,6894.9,-9729,5858.2
7054,6924.2,-9729,5882.7
7055,6929.1,-9729,5887.6
7056,6899.8,-9729,5858.2
7057,6919.4,-9729,5877.8
7058,6938.9,-9729,5882.7
7059,6904.7,-9729,5863.1
7060,6919.4,-9729,5868
7061,6938.9,-9729,5887.6
7062,6914.5,-9729,5863.1
7063,6919.4,-9729,5863.1
7064,6938.9,-9729,5882.7
7065,6919.4,-9729,5863.1
7066,6914.5,-9729,5853.3
7067,6938.9,-9729,5882.7
7068,6924.2,-9729,5863.1
7069,6909.6,-9729,5848.4
7070,6938.9,-9729,5877.8
7071,6929.1,-9729,5863.1
7072,6909.6,-9729,5843.6
7073,6938.9,-9729,5868
7074,6934,-9729,5863.1
7075,6909.6,-9729,5838.7
7076,6934,-9729,5858.2
7077,6938.9,-9729,5863.1
7078,6914.5,-9729,5828.9
7079,6934,-9729,5843.6
7080,6948.7,-9729,5838.7
7081,6924.2,-9729,5770.2
7082,6934,-9729,5041.6
7083,6953.6,-9729,4987.8
7084,6929.1,-9729,4924.2
7085,6929.1,-9729,4899.8
7086,6958.5,-9729,4904.7
7087,6938.9,-9729,4870.4
7088,6934,-9729,4846
7089,6958.5,-9729,4855.8
7090,6943.8,-9729,4831.3
7091,6924.2,-9729,4806.9
7092,6953.6,-9729,4826.4
7093,6948.7,-9729,4806.9
7094,6929.1,-9729,4777.5
7095,6958.5,-9729,4797.1
7096,6958.5,-9729,4792.2
7097,6934,-9729,4758
7098,6963.4,-9729,4772.6
7099,6973.1,-9729,4777.5
7100,6943.8,-9729,4743.3
7101,6958.5,-9729,4748.2
7102,6978,-9729,4758
7103,6948.7,-9729,4728.6
7104,6953.6,-9729,4733.5
7105,6978,-9729,4748.2
7106,6953.6,-9729,4723.7
7107,6953.6,-9729,4718.9
7108,6982.9,-9729,4738.4
7109,6958.5,-9729,4714
7110,6953.6,-9729,4704.2
7111,6978,-9729,4723.7
7112,6968.3,-9729,4704.2
7113,6948.7,-9729,4689.5
7114,6978,-9729,4709.1
7115,6973.1,-9729,4709.1
7116,6953.6,-9729,4679.7
7117,6982.9,-9729,4699.3
7118,6982.9,-9729,4699.3
7119,6958.5,-9729,4674.8
7120,6982.9,-9729,4689.5
7121,6992.7,-9729,4699.3
7122,6968.3,-9729,4670
7123,6982.9,-9729,4674.8
7124,7002.5,-9729,4689.5
7125,6978,-9729,4665.1
7126,6982.9,-9729,4670
7127,7007.4,-9729,4689.5
7128,6982.9,-9729,4665.1
7129,6982.9,-9729,4655.3
7130,7012.3,-9729,4684.6
7131,6997.6,-9729,4665.1
7132,6982.9,-9729,4650.4
7133,7007.4,-9729,4670
7134,7002.5,-9729,4665.1
7135,6982.9,-9729,4640.6
7136,7007.4,-9729,4665.1
7137,7007.4,-9729,4665.1
7138,6987.8,-9729,4635.7
7139,7007.4,-9729,4655.3
7140,7012.3,-9729,4660.2
7141,6982.9,-9729,4630.8
7142,7002.5,-9729,4645.5
7143,7017.2,-9729,4655.3
7144,6992.7,-9729,4625.9
7145,7002.5,-9729,4635.7
7146,7022,-9729,4655.3
7147,6997.6,-9729,4625.9
7148,6997.6,-9729,4630.8
7149,7026.9,-9729,4650.4
7150,7002.5,-9729,4630.8
7151,6997.6,-9729,4621.1
7152,7022,-9729,4640.6
7153,7002.5,-9729,4630.8
7154,6992.7,-9729,4611.3
7155,7017.2,-9729,4635.7
7156,7012.3,-9729,4630.8
7157,6992.7,-9729,4606.4
7158,7022,-9729,4625.9
7159,7017.2,-9729,4630.8
7160,6992.7,-9729,4601.5
7161,7012.3,-9729,4621.1
7162,7026.9,-9729,4625.9
7163,6997.6,-9729,4601.5
7164,7007.4,-9729,4606.4
7165,7026.9,-9729,4625.9
7166,7002.5,-9729,4591.7
7167,7012.3,-9729,4586.8
7168,7031.8,-9729,4601.5
7169,7012.3,-9729,4572.2
7170,7007.4,-9729,4562.4
7171,7036.7,-9729,4581.9
7172,7012.3,-9729,4557.5
7173,7002.5,-9729,4542.8
7174,7031.8,-9729,4567.3
7175,7022,-9729,4552.6
7176,6997.6,-9729,4528.1
7177,7022,-9729,4547.7
7178,7022,-9729,4542.8
7179,6997.6,-9729,4513.5
7180,7017.2,-9729,4528.1
7181,7022,-9729,4528.1
7182,6997.6,-9729,4503.7
7183,7012.3,-9729,4513.5
7184,7026.9,-9729,4518.4
7185,7002.5,-9729,4493.9
7186,7012.3,-9729,4503.7
7187,7031.8,-9729,4513.5
7188,7002.5,-9729,4489
7189,7002.5,-9729,4489
7190,7026.9,-9729,4498.8
7191,6997.6,-9729,4474.4
7192,6992.7,-9729,4464.6
7193,7017.2,-9729,4484.1
7194,6997.6,-9729,4464.6
7195,6978,-9729,4440.1
7196,7007.4,-9729,4454.8
7197,6992.7,-9729,4440.1
7198,6968.3,-9729,4405.9
7199,6987.8,-9729,4088
7200,6982.9,-9729,4019.6
7201,6958.5,-9729,3941.3
7202,6973.1,-9729,3912
7203,6973.1,-9729,3882.7
7204,6943.8,-9729,3828.9
7205,6953.6,-9729,3814.2
7206,6973.1,-9729,3804.4
7207,6943.8,-9729,3765.3
7208,6948.7,-9729,3755.5
7209,6968.3,-9729,3755.5
7210,6943.8,-9729,3721.3
7211,6938.9,-9729,3706.6
7212,6963.4,-9729,3711.5
7213,6943.8,-9729,3687.1
7214,6934,-9729,3662.6
7215,6958.5,-9729,3677.3
7216,6948.7,-9729,3657.7
7217,6924.2,-9729,3623.5
7218,6953.6,-9729,3638.2
7219,6948.7,-9729,3633.3
7220,6929.1,-9729,3599
7221,6948.7,-9729,3603.9
7222,6953.6,-9729,3608.8
7223,6929.1,-9729,3579.5
7224,6938.9,-9729,3579.5
7225,6958.5,-9729,3589.3
7226,6929.1,-9729,3555
7227,6938.9,-9729,3550.1
7228,6958.5,-9729,3564.8
7229,6934,-9729,3535.5
7230,6934,-9729,3525.7
7231,6958.5,-9729,3540.4
7232,6938.9,-9729,3515.9
7233,6924.2,-9729,3501.2
7234,6958.5,-9729,3515.9
7235,6938.9,-9729,3501.2
7236,6924.2,-9729,3471.9
7237,6943.8,-9729,3491.5
7238,6943.8,-9729,3481.7
7239,6919.4,-9729,3452.3
7240,6938.9,-9729,3467
7241,6943.8,-9729,3462.1
7242,6914.5,-9729,3432.8
7243,6924.2,-9729,3437.7
7244,6943.8,-9729,3447.5
7245,6914.5,-9729,3413.2
7246,6919.4,-9729,3418.1
7247,6943.8,-9729,3427.9
7248,6919.4,-9729,3398.6
7249,6924.2,-9729,3393.7
7250,6943.8,-9729,3408.3
7251,6924.2,-9729,3383.9
7252,6914.5,-9729,3369.2
7253,6938.9,-9729,3383.9
7254,6919.4,-9729,3364.3
7255,6904.7,-9729,3344.8
7256,6924.2,-9729,3359.4
7257,6919.4,-9729,3349.7
7258,6899.8,-9729,3325.2
7259,6919.4,-9729,3335
7260,6919.4,-9729,3335
7261,6890,-9729,3305.6
7262,6909.6,-9729,3320.3
7263,6909.6,-9729,3320.3
7264,6880.2,-9729,3291
7265,6890,-9729,3295.9
7266,6904.7,-9729,3305.6
7267,6875.3,-9729,3276.3
7268,6875.3,-9729,3276.3
7269,6890,-9729,3286.1
7270,6860.7,-9729,3261.6
7271,6855.8,-9729,3251.9
7272,6875.3,-9729,3271.4
7273,6850.9,-9729,3247
7274,6836.2,-9729,3232.3
7275,6855.8,-9729,3247
7276,6841.1,-9729,3232.3
7277,6821.6,-9729,3212.7
7278,6841.1,-9729,3232.3
7279,6836.2,-9729,3222.5
7280,6806.9,-9729,3198.1
7281,6826.4,-9729,3207.8
7282,6826.4,-9729,3207.8
7283,6797.1,-9729,3183.4
7284,6811.8,-9729,3193.2
7285,6816.7,-9729,3198.1
7286,6787.3,-9729,3168.7
7287,6797.1,-9729,3178.5
7288,6811.8,-9729,3188.3
7289,6782.4,-9729,3158.9
7290,6787.3,-9729,3163.8
7291,6802,-9729,3173.6
7292,6772.7,-9729,3144.3
7293,6767.8,-9729,3144.3
7294,6787.3,-9729,3158.9
7295,6762.9,-9729,3139.4
7296,6753.1,-9729,3129.6
7297,6772.7,-9729,3144.3
7298,6758,-9729,3129.6
7299,6738.4,-9729,3110
7300,6762.9,-9729,3129.6
7301,6748.2,-9729,3119.8
7302,6728.6,-9729,3100.3
7303,6743.3,-9729,3114.9
7304,6738.4,-9729,3105.2
7305,6709.1,-9729,3080.7
7306,6723.8,-9729,3095.4
7307,6728.6,-9729,3061.1
7308,6699.3,-9729,3012.2
7309,6714,-9729,3007.4
7310,6718.9,-9729,3002.5
7311,6689.5,-9729,2963.3
7312,6699.3,-9729,2958.5
7313,6709.1,-9729,2934
7314,6679.7,-9729,2890
7315,6684.6,-9729,2865.5
7316,6694.4,-9729,2865.5
7317,6670,-9729,2826.4
7318,6670,-9729,2806.9
7319,6689.5,-9729,2811.8
7320,6665.1,-9729,2782.4
7321,6655.3,-9729,2762.9
7322,6674.9,-9729,2767.7
7323,6655.3,-9729,2743.3
7324,6640.6,-9729,2718.8
7325,6660.2,-9729,2728.6
7326,6650.4,-9729,2714
7327,6626,-9729,2684.6
7328,6645.5,-9729,2674.8
7329,6635.7,-9729,2655.3
7330,6616.2,-9729,2611.3
7331,6630.8,-9729,2591.7
7332,6630.8,-9729,2577
7333,6606.4,-9729,2547.7
7334,6616.2,-9729,2542.8
7335,6626,-9729,2542.8
7336,6596.6,-9729,2513.5
7337,6601.5,-9729,2508.6
7338,6616.2,-9729,2523.2
7339,6591.7,-9729,2489
7340,6586.8,-9729,2479.2
7341,6596.6,-9729,2484.1
7342,6577.1,-9729,2459.7
7343,6562.4,-9729,2445
7344,6577.1,-9729,2454.8
7345,6562.4,-9729,2435.2
7346,6547.7,-9729,2415.7
7347,6562.4,-9729,2430.3
7348,6552.6,-9729,2415.7
7349,6533,-9729,2396.1
7350,6547.7,-9729,2405.9
7351,6537.9,-9729,2401
7352,6518.4,-9729,2376.5
7353,6528.2,-9729,2386.3
7354,6523.3,-9729,2386.3
7355,6498.8,-9729,2357
7356,6508.6,-9729,2361.9
7357,6513.5,-9729,2366.8
7358,6484.1,-9729,2342.3
7359,6493.9,-9729,2342.3
7360,6503.7,-9729,2347.2
7361,6474.4,-9729,2327.6
7362,6469.5,-9729,2327.6
7363,6484.1,-9729,2337.4
7364,6459.7,-9729,2313
7365,6445,-9729,2308.1
7366,6459.7,-9729,2317.9
7367,6435.2,-9729,2303.2
7368,6425.5,-9729,2293.4
7369,6435.2,-9729,2308.1
7370,6415.7,-9729,2293.4
7371,6396.1,-9729,2278.7
7372,6405.9,-9729,2293.4
7373,6391.2,-9729,2283.6
7374,6366.8,-9729,2269
7375,6371.7,-9729,2278.7
7376,6357,-9729,2269
7377,6327.7,-9729,2249.4
7378,6337.4,-9729,2264.1
7379,6322.8,-9729,2259.2
7380,6298.3,-9729,2239.6
7381,6303.2,-9729,2249.4
7382,6298.3,-9729,2249.4
7383,6269,-9729,2229.8
7384,6269,-9729,2234.7
7385,6269,-9729,2234.7
7386,6244.5,-9729,2215.2
7387,6239.6,-9729,2215.2
7388,6244.5,-9729,2225
7389,6215.2,-9729,2205.4
